case_id,activity,timestamp,customer_id,warehouse,order_value
ORD00460,Picking,2026-03-30 03:22:00,CUST0664,WH_EAST,693.46
ORD00460,Packing,2026-03-30 03:53:00,CUST0664,WH_EAST,693.46
ORD00460,Shipping,2026-03-30 11:00:00,CUST0664,WH_EAST,693.46
ORD00460,Delivery,2026-03-31 15:46:00,CUST0664,WH_EAST,693.46
ORD00460,Invoice Created,2026-03-31 18:58:00,CUST0664,WH_EAST,693.46
ORD00460,Payment,2026-04-04 13:28:00,CUST0664,WH_EAST,693.46
ORD00461,Order Created,2026-02-22 11:32:00,CUST0129,WH_NORTH,8706.11
ORD00461,Credit Check,2026-02-22 11:57:00,CUST0129,WH_NORTH,8706.11
ORD00461,Order Approved,2026-02-22 14:16:00,CUST0129,WH_NORTH,8706.11
ORD00461,Picking,2026-02-22 16:57:00,CUST0129,WH_NORTH,8706.11
ORD00461,Packing,2026-02-22 18:12:00,CUST0129,WH_NORTH,8706.11
ORD00461,Shipping,2026-02-22 21:47:00,CUST0129,WH_NORTH,8706.11
ORD00461,Delivery,2026-02-23 13:31:00,CUST0129,WH_NORTH,8706.11
ORD00461,Invoice Created,2026-02-23 16:28:00,CUST0129,WH_NORTH,8706.11
ORD00461,Payment,2026-03-02 22:21:00,CUST0129,WH_NORTH,8706.11
ORD00462,Order Created,2026-04-07 10:30:00,CUST0279,WH_WEST,1859.78
ORD00462,Credit Check,2026-04-07 11:41:00,CUST0279,WH_WEST,1859.78
ORD00462,Order Approved,2026-04-07 14:37:00,CUST0279,WH_WEST,1859.78
ORD00462,Picking,2026-04-07 16:56:00,CUST0279,WH_WEST,1859.78
ORD00462,Packing,2026-04-07 19:29:00,CUST0279,WH_WEST,1859.78
ORD00462,Shipping,2026-04-07 20:34:00,CUST0279,WH_WEST,1859.78
ORD00462,Delivery,2026-04-08 23:09:00,CUST0279,WH_WEST,1859.78
ORD00462,Invoice Created,2026-04-09 00:55:00,CUST0279,WH_WEST,1859.78
ORD00462,Payment,2026-04-14 22:06:00,CUST0279,WH_WEST,1859.78
ORD00463,Order Created,2026-03-20 15:18:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Credit Check,2026-03-20 16:21:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Order Approved,2026-03-20 19:04:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Picking,2026-03-20 20:40:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Packing,2026-03-20 23:10:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Shipping,2026-03-21 01:00:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Delivery,2026-03-21 19:28:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Invoice Created,2026-03-21 20:01:00,CUST0745,WH_SOUTH,1033.0
ORD00463,Payment,2026-03-28 12:44:00,CUST0745,WH_SOUTH,1033.0
ORD00464,Order Created,2026-04-12 13:24:00,CUST0748,WH_EAST,2145.62
ORD00464,Credit Check,2026-04-12 14:41:00,CUST0748,WH_EAST,2145.62
ORD00464,Order Approved,2026-04-12 16:19:00,CUST0748,WH_EAST,2145.62
ORD00464,Picking,2026-04-12 17:55:00,CUST0748,WH_EAST,2145.62
ORD00464,Rework,2026-04-13 03:46:00,CUST0748,WH_EAST,2145.62
ORD00464,Picking,2026-04-13 05:17:00,CUST0748,WH_EAST,2145.62
ORD00464,Packing,2026-04-13 07:25:00,CUST0748,WH_EAST,2145.62
ORD00464,Shipping,2026-04-13 12:23:00,CUST0748,WH_EAST,2145.62
ORD00464,Delivery,2026-04-14 05:55:00,CUST0748,WH_EAST,2145.62
ORD00464,Invoice Created,2026-04-14 09:40:00,CUST0748,WH_EAST,2145.62
ORD00464,Payment,2026-04-20 08:48:00,CUST0748,WH_EAST,2145.62
ORD00465,Order Created,2026-05-06 13:44:00,CUST0981,WH_EAST,1652.65
ORD00465,Credit Check,2026-05-06 14:06:00,CUST0981,WH_EAST,1652.65
ORD00465,Order Approved,2026-05-06 16:04:00,CUST0981,WH_EAST,1652.65
ORD00465,Picking,2026-05-07 00:45:00,CUST0981,WH_EAST,1652.65
ORD00465,Packing,2026-05-07 02:47:00,CUST0981,WH_EAST,1652.65
ORD00465,Shipping,2026-05-07 06:28:00,CUST0981,WH_EAST,1652.65
ORD00465,Delivery,2026-05-07 19:25:00,CUST0981,WH_EAST,1652.65
ORD00465,Invoice Created,2026-05-07 21:01:00,CUST0981,WH_EAST,1652.65
ORD00465,Payment,2026-05-14 01:23:00,CUST0981,WH_EAST,1652.65
ORD00466,Order Created,2026-05-29 10:00:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Credit Check,2026-05-29 10:29:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Order Approved,2026-05-29 11:12:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Picking,2026-05-29 15:28:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Packing,2026-05-29 18:28:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Shipping,2026-05-30 01:39:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Delivery,2026-06-01 13:02:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Invoice Created,2026-06-01 14:14:00,CUST0967,WH_SOUTH,1515.08
ORD00466,Payment,2026-06-07 10:47:00,CUST0967,WH_SOUTH,1515.08
ORD00467,Order Created,2026-05-31 12:46:00,CUST0259,WH_EAST,2955.23
ORD00467,Credit Check,2026-05-31 13:53:00,CUST0259,WH_EAST,2955.23
ORD00467,Order Approved,2026-06-01 04:21:00,CUST0259,WH_EAST,2955.23
ORD00467,Picking,2026-06-01 08:17:00,CUST0259,WH_EAST,2955.23
ORD00467,Packing,2026-06-01 09:40:00,CUST0259,WH_EAST,2955.23
ORD00467,Shipping,2026-06-01 14:38:00,CUST0259,WH_EAST,2955.23
ORD00467,Delivery,2026-06-02 07:08:00,CUST0259,WH_EAST,2955.23
ORD00467,Invoice Created,2026-06-02 07:39:00,CUST0259,WH_EAST,2955.23
ORD00467,Payment,2026-06-05 05:38:00,CUST0259,WH_EAST,2955.23
ORD00468,Order Created,2026-06-28 14:33:00,CUST0836,WH_WEST,3314.31
ORD00468,Credit Check,2026-06-28 15:41:00,CUST0836,WH_WEST,3314.31
ORD00468,Order Approved,2026-06-28 17:51:00,CUST0836,WH_WEST,3314.31
ORD00468,Picking,2026-06-28 22:02:00,CUST0836,WH_WEST,3314.31
ORD00468,Packing,2026-06-28 23:06:00,CUST0836,WH_WEST,3314.31
ORD00468,Shipping,2026-06-29 06:45:00,CUST0836,WH_WEST,3314.31
ORD00468,Delivery,2026-06-30 19:10:00,CUST0836,WH_WEST,3314.31
ORD00468,Invoice Created,2026-06-30 23:08:00,CUST0836,WH_WEST,3314.31
ORD00468,Payment,2026-07-05 10:30:00,CUST0836,WH_WEST,3314.31
ORD00469,Order Created,2026-03-08 14:28:00,CUST0206,WH_NORTH,1182.75
ORD00469,Credit Check,2026-03-08 16:03:00,CUST0206,WH_NORTH,1182.75
ORD00469,Order Approved,2026-03-09 09:53:00,CUST0206,WH_NORTH,1182.75
ORD00469,Picking,2026-03-09 12:18:00,CUST0206,WH_NORTH,1182.75
ORD00469,Rework,2026-03-09 15:01:00,CUST0206,WH_NORTH,1182.75
ORD00469,Picking,2026-03-09 17:37:00,CUST0206,WH_NORTH,1182.75
ORD00469,Packing,2026-03-09 18:38:00,CUST0206,WH_NORTH,1182.75
ORD00469,Shipping,2026-03-09 23:00:00,CUST0206,WH_NORTH,1182.75
ORD00469,Delivery,2026-03-11 22:21:00,CUST0206,WH_NORTH,1182.75
ORD00469,Invoice Created,2026-03-12 00:53:00,CUST0206,WH_NORTH,1182.75
ORD00469,Payment,2026-03-18 13:22:00,CUST0206,WH_NORTH,1182.75
ORD00470,Order Created,2026-01-02 17:50:00,CUST0689,WH_NORTH,1140.64
ORD00470,Credit Check,2026-01-03 08:04:00,CUST0689,WH_NORTH,1140.64
ORD00470,Order Approved,2026-01-03 08:25:00,CUST0689,WH_NORTH,1140.64
ORD00470,Picking,2026-01-03 13:51:00,CUST0689,WH_NORTH,1140.64
ORD00470,Packing,2026-01-03 15:29:00,CUST0689,WH_NORTH,1140.64
ORD00470,Shipping,2026-01-04 02:15:00,CUST0689,WH_NORTH,1140.64
ORD00470,Delivery,2026-01-06 10:33:00,CUST0689,WH_NORTH,1140.64
ORD00470,Invoice Created,2026-01-06 12:29:00,CUST0689,WH_NORTH,1140.64
ORD00470,Payment,2026-01-13 16:33:00,CUST0689,WH_NORTH,1140.64
ORD00471,Order Created,2026-04-07 17:03:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Credit Check,2026-04-07 18:03:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Order Approved,2026-04-07 19:47:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Picking,2026-04-07 20:48:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Packing,2026-04-07 23:00:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Shipping,2026-04-08 03:05:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Delivery,2026-04-08 13:16:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Invoice Created,2026-04-08 16:01:00,CUST0323,WH_SOUTH,1450.93
ORD00471,Payment,2026-04-12 20:19:00,CUST0323,WH_SOUTH,1450.93
ORD00472,Order Created,2026-06-25 15:32:00,CUST0974,WH_SOUTH,286.71
ORD00472,Credit Check,2026-06-25 16:39:00,CUST0974,WH_SOUTH,286.71
ORD00472,Order Approved,2026-06-26 08:40:00,CUST0974,WH_SOUTH,286.71
ORD00472,Picking,2026-06-26 12:24:00,CUST0974,WH_SOUTH,286.71
ORD00472,Rework,2026-06-26 17:28:00,CUST0974,WH_SOUTH,286.71
ORD00472,Picking,2026-06-26 18:39:00,CUST0974,WH_SOUTH,286.71
ORD00472,Packing,2026-06-26 20:32:00,CUST0974,WH_SOUTH,286.71
ORD00472,Shipping,2026-06-27 00:25:00,CUST0974,WH_SOUTH,286.71
ORD00472,Delivery,2026-06-27 20:23:00,CUST0974,WH_SOUTH,286.71
ORD00472,Invoice Created,2026-06-27 22:35:00,CUST0974,WH_SOUTH,286.71
ORD00472,Payment,2026-06-29 20:48:00,CUST0974,WH_SOUTH,286.71
ORD00473,Order Created,2026-04-09 12:38:00,CUST0357,WH_WEST,537.99
ORD00473,Credit Check,2026-04-09 13:17:00,CUST0357,WH_WEST,537.99
ORD00473,Order Approved,2026-04-09 14:13:00,CUST0357,WH_WEST,537.99
ORD00473,Picking,2026-04-09 20:05:00,CUST0357,WH_WEST,537.99
ORD00473,Packing,2026-04-09 22:44:00,CUST0357,WH_WEST,537.99
ORD00473,Shipping,2026-04-09 23:52:00,CUST0357,WH_WEST,537.99
ORD00473,Delivery,2026-04-10 08:50:00,CUST0357,WH_WEST,537.99
ORD00473,Invoice Created,2026-04-10 12:12:00,CUST0357,WH_WEST,537.99
ORD00473,Payment,2026-04-16 19:40:00,CUST0357,WH_WEST,537.99
ORD00474,Order Created,2026-03-03 11:13:00,CUST0173,WH_WEST,5396.47
ORD00474,Credit Check,2026-03-03 11:49:00,CUST0173,WH_WEST,5396.47
ORD00474,Order Approved,2026-03-03 17:00:00,CUST0173,WH_WEST,5396.47
ORD00474,Picking,2026-03-03 19:22:00,CUST0173,WH_WEST,5396.47
ORD00474,Packing,2026-03-03 21:15:00,CUST0173,WH_WEST,5396.47
ORD00474,Shipping,2026-03-04 02:06:00,CUST0173,WH_WEST,5396.47
ORD00474,Delivery,2026-03-04 23:40:00,CUST0173,WH_WEST,5396.47
ORD00474,Invoice Created,2026-03-05 03:00:00,CUST0173,WH_WEST,5396.47
ORD00474,Payment,2026-03-12 05:51:00,CUST0173,WH_WEST,5396.47
ORD00475,Order Created,2026-01-24 13:55:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Credit Check,2026-01-24 14:38:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Order Approved,2026-01-24 17:25:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Picking,2026-01-24 18:58:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Packing,2026-01-24 21:04:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Shipping,2026-01-25 01:57:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Delivery,2026-01-25 22:51:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Invoice Created,2026-01-26 02:47:00,CUST0682,WH_SOUTH,6741.07
ORD00475,Payment,2026-01-29 18:30:00,CUST0682,WH_SOUTH,6741.07
ORD00476,Order Created,2026-01-29 09:21:00,CUST0229,WH_EAST,1481.44
ORD00476,Credit Check,2026-01-29 11:10:00,CUST0229,WH_EAST,1481.44
ORD00476,Order Approved,2026-01-29 12:18:00,CUST0229,WH_EAST,1481.44
ORD00476,Picking,2026-01-29 14:17:00,CUST0229,WH_EAST,1481.44
ORD00476,Packing,2026-01-29 16:07:00,CUST0229,WH_EAST,1481.44
ORD00476,Shipping,2026-01-29 18:44:00,CUST0229,WH_EAST,1481.44
ORD00476,Delivery,2026-01-30 06:47:00,CUST0229,WH_EAST,1481.44
ORD00476,Invoice Created,2026-01-30 07:32:00,CUST0229,WH_EAST,1481.44
ORD00476,Payment,2026-02-04 16:21:00,CUST0229,WH_EAST,1481.44
ORD00477,Order Created,2026-05-14 17:37:00,CUST0434,WH_EAST,2867.64
ORD00477,Credit Check,2026-05-14 18:20:00,CUST0434,WH_EAST,2867.64
ORD00477,Order Approved,2026-05-14 19:07:00,CUST0434,WH_EAST,2867.64
ORD00477,Picking,2026-05-15 00:42:00,CUST0434,WH_EAST,2867.64
ORD00477,Packing,2026-05-15 02:27:00,CUST0434,WH_EAST,2867.64
ORD00477,Shipping,2026-05-15 07:01:00,CUST0434,WH_EAST,2867.64
ORD00477,Delivery,2026-05-16 04:34:00,CUST0434,WH_EAST,2867.64
ORD00477,Invoice Created,2026-05-16 05:41:00,CUST0434,WH_EAST,2867.64
ORD00477,Payment,2026-05-20 11:04:00,CUST0434,WH_EAST,2867.64
ORD00478,Order Created,2026-05-09 09:17:00,CUST0150,WH_NORTH,2319.25
ORD00478,Credit Check,2026-05-09 11:02:00,CUST0150,WH_NORTH,2319.25
ORD00478,Order Approved,2026-05-09 13:48:00,CUST0150,WH_NORTH,2319.25
ORD00478,Picking,2026-05-09 16:38:00,CUST0150,WH_NORTH,2319.25
ORD00478,Packing,2026-05-09 18:44:00,CUST0150,WH_NORTH,2319.25
ORD00478,Shipping,2026-05-09 19:59:00,CUST0150,WH_NORTH,2319.25
ORD00478,Delivery,2026-05-10 13:11:00,CUST0150,WH_NORTH,2319.25
ORD00478,Invoice Created,2026-05-10 16:48:00,CUST0150,WH_NORTH,2319.25
ORD00478,Payment,2026-05-14 06:15:00,CUST0150,WH_NORTH,2319.25
ORD00479,Order Created,2026-03-18 10:01:00,CUST0718,WH_NORTH,21228.6
ORD00479,Credit Check,2026-03-18 11:26:00,CUST0718,WH_NORTH,21228.6
ORD00479,Order Approved,2026-03-18 13:34:00,CUST0718,WH_NORTH,21228.6
ORD00479,Picking,2026-03-18 17:32:00,CUST0718,WH_NORTH,21228.6
ORD00479,Packing,2026-03-18 19:42:00,CUST0718,WH_NORTH,21228.6
ORD00479,Shipping,2026-03-18 21:00:00,CUST0718,WH_NORTH,21228.6
ORD00479,Delivery,2026-03-19 18:39:00,CUST0718,WH_NORTH,21228.6
ORD00479,Invoice Created,2026-03-19 22:07:00,CUST0718,WH_NORTH,21228.6
ORD00479,Payment,2026-03-26 06:12:00,CUST0718,WH_NORTH,21228.6
ORD00480,Order Created,2026-01-14 12:29:00,CUST0404,WH_NORTH,4427.81
ORD00480,Credit Check,2026-01-14 14:07:00,CUST0404,WH_NORTH,4427.81
ORD00480,Order Approved,2026-01-14 15:02:00,CUST0404,WH_NORTH,4427.81
ORD00480,Picking,2026-01-14 20:09:00,CUST0404,WH_NORTH,4427.81
ORD00480,Packing,2026-01-14 21:16:00,CUST0404,WH_NORTH,4427.81
ORD00480,Shipping,2026-01-14 23:09:00,CUST0404,WH_NORTH,4427.81
ORD00480,Delivery,2026-01-15 17:49:00,CUST0404,WH_NORTH,4427.81
ORD00480,Invoice Created,2026-01-15 19:51:00,CUST0404,WH_NORTH,4427.81
ORD00480,Payment,2026-01-18 19:50:00,CUST0404,WH_NORTH,4427.81
ORD00481,Order Created,2026-01-25 13:30:00,CUST0386,WH_WEST,1632.17
ORD00481,Credit Check,2026-01-25 14:07:00,CUST0386,WH_WEST,1632.17
ORD00481,Order Approved,2026-01-26 03:27:00,CUST0386,WH_WEST,1632.17
ORD00481,Picking,2026-01-26 07:20:00,CUST0386,WH_WEST,1632.17
ORD00481,Packing,2026-01-26 08:28:00,CUST0386,WH_WEST,1632.17
ORD00481,Shipping,2026-01-26 17:14:00,CUST0386,WH_WEST,1632.17
ORD00481,Delivery,2026-01-28 09:57:00,CUST0386,WH_WEST,1632.17
ORD00481,Invoice Created,2026-01-28 12:32:00,CUST0386,WH_WEST,1632.17
ORD00481,Payment,2026-02-01 23:11:00,CUST0386,WH_WEST,1632.17
ORD00482,Order Created,2026-06-27 09:49:00,CUST0705,WH_SOUTH,841.82
ORD00482,Credit Check,2026-06-27 11:03:00,CUST0705,WH_SOUTH,841.82
ORD00482,Order Approved,2026-06-27 13:00:00,CUST0705,WH_SOUTH,841.82
ORD00482,Picking,2026-06-27 17:47:00,CUST0705,WH_SOUTH,841.82
ORD00482,Packing,2026-06-27 18:47:00,CUST0705,WH_SOUTH,841.82
ORD00482,Shipping,2026-06-27 20:16:00,CUST0705,WH_SOUTH,841.82
ORD00482,Delivery,2026-06-28 18:57:00,CUST0705,WH_SOUTH,841.82
ORD00482,Invoice Created,2026-06-28 22:11:00,CUST0705,WH_SOUTH,841.82
ORD00482,Payment,2026-07-05 17:22:00,CUST0705,WH_SOUTH,841.82
ORD00483,Order Created,2026-05-03 12:44:00,CUST0231,WH_NORTH,500.12
ORD00483,Credit Check,2026-05-03 14:34:00,CUST0231,WH_NORTH,500.12
ORD00483,Order Approved,2026-05-03 15:18:00,CUST0231,WH_NORTH,500.12
ORD00483,Picking,2026-05-03 17:50:00,CUST0231,WH_NORTH,500.12
ORD00483,Packing,2026-05-03 20:11:00,CUST0231,WH_NORTH,500.12
ORD00483,Shipping,2026-05-03 22:27:00,CUST0231,WH_NORTH,500.12
ORD00483,Delivery,2026-05-04 07:50:00,CUST0231,WH_NORTH,500.12
ORD00483,Invoice Created,2026-05-04 09:43:00,CUST0231,WH_NORTH,500.12
ORD00483,Payment,2026-05-06 03:03:00,CUST0231,WH_NORTH,500.12
ORD00484,Order Created,2026-04-11 16:52:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Credit Check,2026-04-11 18:15:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Order Approved,2026-04-11 20:50:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Picking,2026-04-12 02:15:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Packing,2026-04-12 05:02:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Shipping,2026-04-12 09:04:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Delivery,2026-04-12 22:08:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Invoice Created,2026-04-13 01:26:00,CUST0731,WH_SOUTH,2127.64
ORD00484,Payment,2026-04-15 09:28:00,CUST0731,WH_SOUTH,2127.64
ORD00485,Order Created,2026-03-22 09:02:00,CUST0186,WH_SOUTH,987.25
ORD00485,Credit Check,2026-03-22 09:33:00,CUST0186,WH_SOUTH,987.25
ORD00485,Order Approved,2026-03-22 18:56:00,CUST0186,WH_SOUTH,987.25
ORD00485,Picking,2026-03-22 20:13:00,CUST0186,WH_SOUTH,987.25
ORD00485,Packing,2026-03-22 21:14:00,CUST0186,WH_SOUTH,987.25
ORD00485,Shipping,2026-03-23 00:23:00,CUST0186,WH_SOUTH,987.25
ORD00485,Delivery,2026-03-23 12:14:00,CUST0186,WH_SOUTH,987.25
ORD00485,Invoice Created,2026-03-23 14:32:00,CUST0186,WH_SOUTH,987.25
ORD00485,Payment,2026-03-26 00:27:00,CUST0186,WH_SOUTH,987.25
ORD00486,Order Created,2026-04-24 10:36:00,CUST0308,WH_NORTH,579.52
ORD00486,Credit Check,2026-04-24 11:53:00,CUST0308,WH_NORTH,579.52
ORD00486,Order Approved,2026-04-24 13:33:00,CUST0308,WH_NORTH,579.52
ORD00486,Picking,2026-04-24 17:33:00,CUST0308,WH_NORTH,579.52
ORD00486,Packing,2026-04-24 20:13:00,CUST0308,WH_NORTH,579.52
ORD00486,Shipping,2026-04-24 22:06:00,CUST0308,WH_NORTH,579.52
ORD00486,Delivery,2026-04-25 13:28:00,CUST0308,WH_NORTH,579.52
ORD00486,Invoice Created,2026-04-25 14:58:00,CUST0308,WH_NORTH,579.52
ORD00486,Payment,2026-04-27 00:59:00,CUST0308,WH_NORTH,579.52
ORD00487,Order Created,2026-06-04 16:13:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Credit Check,2026-06-04 17:43:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Order Approved,2026-06-04 19:34:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Picking,2026-06-05 00:10:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Rework,2026-06-05 04:20:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Picking,2026-06-05 06:26:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Packing,2026-06-05 08:33:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Shipping,2026-06-05 15:22:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Delivery,2026-06-07 18:40:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Invoice Created,2026-06-07 20:15:00,CUST0193,WH_SOUTH,1077.87
ORD00487,Payment,2026-06-13 16:23:00,CUST0193,WH_SOUTH,1077.87
ORD00488,Order Created,2026-06-11 12:40:00,CUST0963,WH_SOUTH,761.1
ORD00488,Credit Check,2026-06-11 14:24:00,CUST0963,WH_SOUTH,761.1
ORD00488,Order Approved,2026-06-11 15:33:00,CUST0963,WH_SOUTH,761.1
ORD00488,Picking,2026-06-11 21:21:00,CUST0963,WH_SOUTH,761.1
ORD00488,Packing,2026-06-12 00:01:00,CUST0963,WH_SOUTH,761.1
ORD00488,Shipping,2026-06-12 06:38:00,CUST0963,WH_SOUTH,761.1
ORD00488,Delivery,2026-06-14 11:17:00,CUST0963,WH_SOUTH,761.1
ORD00488,Invoice Created,2026-06-14 15:08:00,CUST0963,WH_SOUTH,761.1
ORD00488,Payment,2026-06-20 13:32:00,CUST0963,WH_SOUTH,761.1
ORD00489,Order Created,2026-03-11 09:34:00,CUST0389,WH_NORTH,6972.39
ORD00489,Credit Check,2026-03-11 10:03:00,CUST0389,WH_NORTH,6972.39
ORD00489,Order Approved,2026-03-11 12:43:00,CUST0389,WH_NORTH,6972.39
ORD00489,Picking,2026-03-11 16:31:00,CUST0389,WH_NORTH,6972.39
ORD00489,Packing,2026-03-11 18:33:00,CUST0389,WH_NORTH,6972.39
ORD00489,Shipping,2026-03-12 03:55:00,CUST0389,WH_NORTH,6972.39
ORD00489,Delivery,2026-03-13 22:34:00,CUST0389,WH_NORTH,6972.39
ORD00489,Invoice Created,2026-03-14 00:14:00,CUST0389,WH_NORTH,6972.39
ORD00489,Payment,2026-03-15 02:55:00,CUST0389,WH_NORTH,6972.39
ORD00490,Order Created,2026-02-01 10:33:00,CUST0101,WH_WEST,3660.34
ORD00490,Credit Check,2026-02-01 12:21:00,CUST0101,WH_WEST,3660.34
ORD00490,Order Approved,2026-02-01 15:11:00,CUST0101,WH_WEST,3660.34
ORD00490,Picking,2026-02-01 20:21:00,CUST0101,WH_WEST,3660.34
ORD00490,Packing,2026-02-01 22:20:00,CUST0101,WH_WEST,3660.34
ORD00490,Shipping,2026-02-02 02:19:00,CUST0101,WH_WEST,3660.34
ORD00490,Delivery,2026-02-02 23:56:00,CUST0101,WH_WEST,3660.34
ORD00490,Invoice Created,2026-02-03 00:38:00,CUST0101,WH_WEST,3660.34
ORD00490,Payment,2026-02-07 18:40:00,CUST0101,WH_WEST,3660.34
ORD00491,Order Created,2026-05-22 17:56:00,CUST0970,WH_WEST,1796.55
ORD00491,Credit Check,2026-05-22 19:02:00,CUST0970,WH_WEST,1796.55
ORD00491,Order Approved,2026-05-22 19:54:00,CUST0970,WH_WEST,1796.55
ORD00491,Picking,2026-05-23 01:16:00,CUST0970,WH_WEST,1796.55
ORD00491,Packing,2026-05-23 02:18:00,CUST0970,WH_WEST,1796.55
ORD00491,Shipping,2026-05-23 03:54:00,CUST0970,WH_WEST,1796.55
ORD00491,Delivery,2026-05-26 04:41:00,CUST0970,WH_WEST,1796.55
ORD00491,Invoice Created,2026-05-26 07:54:00,CUST0970,WH_WEST,1796.55
ORD00491,Payment,2026-06-01 22:58:00,CUST0970,WH_WEST,1796.55
ORD00492,Order Created,2026-04-23 13:51:00,CUST0695,WH_WEST,5907.37
ORD00492,Credit Check,2026-04-23 15:05:00,CUST0695,WH_WEST,5907.37
ORD00492,Order Approved,2026-04-23 17:33:00,CUST0695,WH_WEST,5907.37
ORD00492,Picking,2026-04-23 22:12:00,CUST0695,WH_WEST,5907.37
ORD00492,Packing,2026-04-23 23:40:00,CUST0695,WH_WEST,5907.37
ORD00492,Shipping,2026-04-24 01:58:00,CUST0695,WH_WEST,5907.37
ORD00492,Delivery,2026-04-24 16:56:00,CUST0695,WH_WEST,5907.37
ORD00492,Invoice Created,2026-04-24 18:46:00,CUST0695,WH_WEST,5907.37
ORD00492,Payment,2026-04-26 19:22:00,CUST0695,WH_WEST,5907.37
ORD00493,Order Created,2026-01-24 10:36:00,CUST0650,WH_NORTH,1923.49
ORD00493,Credit Check,2026-01-24 20:50:00,CUST0650,WH_NORTH,1923.49
ORD00493,Order Approved,2026-01-24 23:31:00,CUST0650,WH_NORTH,1923.49
ORD00493,Picking,2026-01-25 00:36:00,CUST0650,WH_NORTH,1923.49
ORD00493,Packing,2026-01-25 02:54:00,CUST0650,WH_NORTH,1923.49
ORD00493,Shipping,2026-01-25 06:47:00,CUST0650,WH_NORTH,1923.49
ORD00493,Delivery,2026-01-26 05:09:00,CUST0650,WH_NORTH,1923.49
ORD00493,Invoice Created,2026-01-26 07:46:00,CUST0650,WH_NORTH,1923.49
ORD00493,Payment,2026-02-05 05:04:00,CUST0650,WH_NORTH,1923.49
ORD00494,Order Created,2026-02-18 08:45:00,CUST0715,WH_NORTH,907.75
ORD00494,Credit Check,2026-02-18 09:54:00,CUST0715,WH_NORTH,907.75
ORD00494,Order Approved,2026-02-18 12:30:00,CUST0715,WH_NORTH,907.75
ORD00494,Picking,2026-02-18 15:35:00,CUST0715,WH_NORTH,907.75
ORD00494,Packing,2026-02-18 18:20:00,CUST0715,WH_NORTH,907.75
ORD00494,Shipping,2026-02-19 00:16:00,CUST0715,WH_NORTH,907.75
ORD00494,Delivery,2026-02-21 17:43:00,CUST0715,WH_NORTH,907.75
ORD00494,Invoice Created,2026-02-21 21:05:00,CUST0715,WH_NORTH,907.75
ORD00494,Payment,2026-02-28 20:02:00,CUST0715,WH_NORTH,907.75
ORD00495,Order Created,2026-02-04 16:22:00,CUST0926,WH_SOUTH,6115.0
ORD00495,Credit Check,2026-02-04 16:43:00,CUST0926,WH_SOUTH,6115.0
ORD00495,Order Approved,2026-02-04 18:40:00,CUST0926,WH_SOUTH,6115.0
ORD00495,Picking,2026-02-04 20:37:00,CUST0926,WH_SOUTH,6115.0
ORD00495,Packing,2026-02-04 22:10:00,CUST0926,WH_SOUTH,6115.0
ORD00495,Shipping,2026-02-05 08:58:00,CUST0926,WH_SOUTH,6115.0
